Code INSEE,Code Postal,Commune
50474,50720,SAINT-GEORGES-DE-ROUELLEY
33283,33540,MESTERRIEUX
16070,16150,CHABANAIS
53126,53220,LARCHAMP
89374,89160,SAMBOURG
86287,86120,VEZIERES
63471,63700,YOUX
25002,25440,ABBANS-DESSUS
62817,62217,TILLOY-LES-MOFFLAINES
14402,14620,LE MARAIS-LA-CHAPELLE
03281,03240,LE THEIL
46226,46270,PRENDEIGNES
22134,22700,LOUANNEC
25357,25650,MAISONS-DU-BOIS-LIEVREMONT
73184,73470,NANCES
81235,81290,SAINT-AFFRIQUE-LES-MONTAGNES
55543,55500,VELAINES
69190,69280,SAINTE-CONSORCE
70297,70600,LARRET
91671,91580,VILLENEUVE-SUR-AUVERS
47104,47360,FREGIMONT
30036,30620,BERNIS
23130,23360,MEASNES
17241,17270,MONTGUYON
66210,66300,THUIR
59579,59380,STEENE
49048,49125,BRIOLLAY
26023,26300,BARBIERES
28414,28190,VILLEBON
49156,49520,GRUGE-L'HOPITAL
17483,17340,YVES
76521,76750,REBETS
10417,10160,VILLEMOIRON-EN-OTHE
14503,14410,PIERRES
53236,53700,SAINT-MARS-DU-DESERT
84069,84340,MALAUCENE
19051,19390,CHAUMEIL
65052,65380,AVERAN
73061,73200,CESARCHES
66048,66290,CERBERE
03123,03190,GIVARLAIS
52219,52230,GERMISAY
91222,91660,ESTOUCHES
97201,97216,L'AJOUPA-BOUILLON
14703,14220,TOURNEBU
02141,02260,LA CAPELLE
72080,72400,CHERRE
32193,32150,LAREE
68287,68250,ROUFFACH
64146,64450,BOURNOS
19287,19800,VITRAC-SUR-MONTANE
22067,22200,GRACES
62190,62350,BUSNES
05087,05400,MONTMAUR
14690,14480,TIERCEVILLE
34287,34725,SAINT-SATURNIN-DE-LUCIAN
60220,60650,ESPAUBOURG
57723,57340,VIRMING
53077,53230,COSSE-LE-VIVIEN
54256,54290,HAUSSONVILLE
77248,77450,LESCHES
63375,63570,SAINT-MARTIN-DES-PLAINS
46011,46400,AUTOIRE
29034,29410,LE CLOITRE-SAINT-THEGONNEC
88130,88600,DESTORD
62818,62134,TILLY-CAPELLE
23198,23500,SAINT-GEORGES-NIGREMONT
58190,58190,NEUFFONTAINES
60700,60430,WARLUIS
05019,05140,LA BEAUME
28017,28220,AUTHEUIL
51522,52100,SAPIGNICOURT
2B307,20230,SANTA-LUCIA-DI-MORIANI
36032,36200,CEAULMONT
52120,52140,CHAUFFOURT
40127,40190,HONTANX
67234,67260,KESKASTEL
54386,54830,MORIVILLER
79217,79370,PRAILLES
38012,38490,AOSTE
71567,71960,VERGISSON
05079,05220,LE MONETIER-LES-BAINS
45175,45370,JOUY-LE-POTIER
87108,87330,NOUIC
69022,69690,BIBOST
47255,47270,SAINT-MARTIN-DE-BEAUVILLE
62811,62129,THEROUANNE
10300,10240,POUGY
21276,21450,FONTAINES-EN-DUESMOIS
17308,17620,SAINT-AGNANT
02358,02110,GROUGIS
2B255,20237,QUERCITELLO
26180,26170,MERINDOL-LES-OLIVIERS
24430,24310,SAINT-JULIEN-DE-BOURDEILLES
42215,42750,SAINT-DENIS-DE-CABANNE
77507,77480,VILLENAUXE-LA-PETITE
47093,47700,FARGUES-SUR-OURBISE
63062,63700,BUXIERES-SOUS-MONTAIGUT
65325,65140,MOUMOULOUS
28219,28480,LUIGNY
77077,77910,CHAMBRY
36226,36230,TRANZAULT
70411,70800,LA PISSEURE
01193,01300,IZIEU
04241,04110,VILLEMUS
71586,71120,VIRY
25306,25340,L'HOPITAL-SAINT-LIEFFROY
46252,46360,SAINT-CERNIN
10283,10500,PEL-ET-DER
03030,03800,BIOZAT
04203,04140,SELONNET
29025,29150,CAST
16398,16310,VERNEUIL
46264,46150,SAINT-DENIS-CATUS
60507,60400,PONTOISE-LES-NOYON
80428,80360,HEM-MONACU
58211,58170,POIL
54548,54112,VANNES-LE-CHATEL
07321,07340,THORRENC
77425,77630,SAINT-MARTIN-EN-BIERE
71249,71240,LAIVES
15214,15290,SAINT-SAURY
2B156,20259,MAUSOLEO
76460,76340,NESLE-NORMANDEUSE
78672,78670,VILLENNES-SUR-SEINE
68129,68990,HEIMSBRUNN
60447,60320,NERY
71513,71260,SENOZAN
55482,55220,SENONCOURT-LES-MAUJOUY
30003,30220,AIGUES-MORTES
64190,64330,CLARACQ
47195,47600,NERAC
48037,48190,CHADENET
08280,08400,MARVAUX-VIEUX
72215,72600,NEUFCHATEL-EN-SAOSNOIS
80805,80500,VILLERS-TOURNELLE
80634,80115,PONT-NOYELLES
26145,26290,LES GRANGES-GONTARDES
22280,22100,SAINT-CARNE
32155,32460,LE HOUGA
80388,80140,GREBAULT-MESNIL
38198,38270,JARCIEU
50502,50000,SAINT-LO
71015,71400,AUXY
30254,30150,SAINT-GENIES-DE-COMOLAS
09244,09500,RIEUCROS
02509,02400,MONTHIERS
17023,17770,AUJAC
65420,65400,SERE-EN-LAVEDAN
28195,28130,HOUX
54187,54470,EUVEZIN
59331,59550,LANDRECIES
30032,30300,BEAUCAIRE
27701,27100,VAL-DE-REUIL
55412,55300,RAMBUCOURT
31021,31800,ASPRET-SARRAT
53091,53190,DESERTINES
44077,44440,JOUE-SUR-ERDRE
85053,85120,LA CHAPELLE-AUX-LYS
66006,66220,ANSIGNAN
42294,42120,SAINT-VINCENT-DE-BOISSET
01010,01350,ANGLEFORT
10139,10500,EPOTHEMONT
57521,57600,OETING
84066,84220,LIOUX
52523,52700,VIGNES-LA-COTE
66142,66210,PLANES
15038,15270,CHAMPS-SUR-TARENTAINE-MARCHAL
80811,80400,VOYENNES
24540,24420,SORGES
47136,47800,LAPERCHE
52273,52400,LARIVIERE-ARNONCOURT
08409,08200,SEDAN
79129,79370,FRESSINES
49301,49450,SAINT-MACAIRE-EN-MAUGES
19273,19500,TURENNE
67195,67390,HESSENHEIM
36146,36190,ORSENNES
02520,02220,MONT-NOTRE-DAME
39023,39160,L'AUBEPIN
76618,76370,SAINT-MARTIN-EN-CAMPAGNE
32419,32300,SAUVIAC
22100,22150,LANGAST
64111,64460,BENTAYOU-SEREE
39486,39230,SAINT-LAMAIN
86013,86330,AULNAY
42072,42111,LA COTE-EN-COUZAN
45131,45390,ECHILLEUSES
51611,51130,VERT-TOULON
39160,39140,COMMENAILLES
72352,72110,TERREHAULT
39220,39700,FALLETANS
48032,48100,LE BUISSON
39146,39570,CHILLY-LE-VIGNOBLE
88449,88130,SAVIGNY
45258,45390,PUISEAUX
17264,17137,NIEUL-SUR-MER
14297,14210,GAVRUS
78616,78770,THOIRY
76210,76510,DAMPIERRE-SAINT-NICOLAS
97603,97620,BANDRELE
55049,55000,BEUREY-SUR-SAULX
84102,84220,ROUSSILLON
62828,62310,TRAMECOURT
89228,89240,LINDRY
72069,72600,CHASSE
03081,03600,COLOMBIER
09323,09500,VALS
71042,71460,BONNAY
39355,39600,MONTIGNY-LES-ARSURES
59137,59360,CATILLON-SUR-SAMBRE
36034,36210,CHABRIS
50397,50150,PERRIERS-EN-BEAUFICEL
37143,37240,MANTHELAN
44201,44240,SUCE-SUR-ERDRE
89260,89560,MOLESMES
09133,09400,GENAT
51433,51300,PLICHANCOURT
60040,60190,BAILLEUL-LE-SOC
25025,25520,ARC-SOUS-CICON
40059,40300,CAGNOTTE
68081,68720,SAINT-BERNARD
16009,16490,AMBERNAC
23045,23170,CHAMBON-SUR-VOUEIZE
28348,28350,SAINT-LUBIN-DES-JONCHERETS
24286,24350,MONTAGRIER
39566,39240,VILLENEUVE-LES-CHARNOD
54309,54740,LEMAINVILLE
24302,24390,NAILHAC
59610,59227,VERCHAIN-MAUGRE
34055,34610,CASTANET-LE-HAUT
33301,33420,NAUJAN-ET-POSTIAC
33552,33720,VIRELADE
11258,11120,MOUSSAN
22004,22140,BEGARD
56159,56140,PLEUCADEUC
39408,39130,PATORNAY
45238,45250,OUSSON-SUR-LOIRE
91526,91150,ROINVILLIERS
24471,24200,SAINTE-NATHALENE
17120,17600,CORME-ROYAL
02522,02360,MONT-SAINT-JEAN
54343,54470,MANDRES-AUX-QUATRE-TOURS
39215,39270,ESSIA
57228,57590,FOSSIEUX
50543,50220,SAINT-QUENTIN-SUR-LE-HOMME
60230,60510,LE FAY-SAINT-QUENTIN
88025,88630,AVRANVILLE
01081,01410,CHAMPFROMIER
64109,64800,BENEJACQ
60512,60790,POUILLY
74172,74500,MAXILLY-SUR-LEMAN
61128,61340,COURCERAULT
73173,73870,MONTRICHER-ALBANNE
45343,45700,VILLEVOQUES
76413,76880,MARTIGNY
60550,60690,ROTHOIS
08381,08190,SAINT-GERMAINMONT
36211,36120,SASSIERGES-SAINT-GERMAIN
50292,50570,MARIGNY
62228,62890,CLERQUES
58151,58260,LA MACHINE
48056,48230,ESCLANEDES
39351,39260,MONTCUSEL
70496,70500,TARTECOURT
52322,52310,MEURES
64426,64400,ORIN
62859,62390,VILLERS-L'HOPITAL
14756,14570,LA VILLETTE
73088,73400,COHENNOZ
21372,21400,MAISEY-LE-DUC
58049,58140,CHALAUX
14132,14230,CANCHY
78076,78910,BOISSETS
88522,88500,VOMECOURT-SUR-MADON
63352,63340,SAINT-GERMAIN-LEMBRON
50500,50240,SAINT-LAURENT-DE-TERREGATTE
25113,25380,CHAMESEY
80705,80560,SAINT-LEGER-LES-AUTHIE
08188,08700,GESPUNSART
77527,77540,VOINSLES
87187,87500,SAINT-YRIEIX-LA-PERCHE
08330,08300,NOVY-CHEVRIERES
87180,87290,SAINT-SORNIN-LEULAC
50591,50640,LE TEILLEUL
55425,55600,REMOIVILLE
33297,33480,MOULIS-EN-MEDOC
14367,14330,LISON
62458,62910,HOULLE
68211,68470,MITZACH
44199,44110,SOUDAN
16394,16320,VAUX-LAVALETTE
35158,35360,LE LOU-DU-LAC
60335,60380,LACHAPELLE-SOUS-GERBEROY
58043,58420,BUSSY-LA-PESLE
09012,09250,APPY
04004,04500,ALLEMAGNE-EN-PROVENCE
38405,38134,SAINT-JOSEPH-DE-RIVIERE
23115,23260,MAGNAT-L'ETRANGE
88108,88240,LE CLERJUS
80369,80370,FROHEN-SUR-AUTHIE
90037,90300,ELOIE
94043,94270,LE KREMLIN-BICETRE
33017,33430,AUBIAC
57423,57170,LUBECOURT
54602,54620,HAN-DEVANT-PIERREPONT
38145,38160,DIONAY
10167,10700,GRANDVILLE
39359,39110,MONTMARLON
07238,07230,SAINT-GENEST-DE-BEAUZON
41144,41150,MONTEAUX
73302,73110,LA TRINITE
90049,90150,FOUSSEMAGNE
85040,85410,LA CAILLERE-SAINT-HILAIRE
12233,12550,SAINT-JUERY
54158,54170,DOLCOURT
60552,60800,ROUVILLE
52200,52250,FLAGEY
46167,46330,LENTILLAC-DU-CAUSSE
68204,68380,METZERAL
88022,88140,AUZAINVILLIERS
43135,43150,LE MONASTIER-SUR-GAZEILLE
89295,89000,PERRIGNY
29113,29620,LANMEUR
64136,64490,BORCE
02697,02840,SAMOUSSY
39522,39300,SUPT
54537,54870,UGNY
23180,23200,SAINT-AMAND
66090,66360,JUJOLS
56196,56220,ROCHEFORT-EN-TERRE
69136,69700,MONTAGNY
31438,31530,PRADERE-LES-BOURGUETS
72087,72120,CONFLANS-SUR-ANILLE
58108,58140,EMPURY
54387,54700,MORVILLE-SUR-SEILLE
17005,17150,ALLAS-BOCAGE
91099,91820,BOUTIGNY-SUR-ESSONNE
10387,10000,TROYES
67459,67440,SCHWENHEIM
22114,22250,LANRELAS
02478,02000,MERLIEUX-ET-FOUQUEROLLES
07228,07340,SAINT-DESIRAT
63398,63220,SAINT-SAUVEUR-LA-SAGNE
42082,42260,DANCE
26085,26780,CHATEAUNEUF-DU-RHONE
88267,88260,LERRAIN
03003,03360,AINAY-LE-CHATEAU
59287,59191,HAUCOURT-EN-CAMBRESIS
46039,46320,BRENGUES
62675,62380,QUERCAMPS
51110,51130,CHALTRAIT
91022,91690,ARRANCOURT
02294,02000,ETOUVELLES
72170,72600,LOUVIGNY
55071,55150,BRANDEVILLE
18154,18350,MORNAY-BERRY
22206,22170,PLOUAGAT
02138,02200,BUZANCY
47263,47200,SAINT-PARDOUX-DU-BREUIL
39323,39290,MENOTEY
18003,18220,LES AIX-D'ANGILLON
51402,51310,NEUVY
11378,11220,SERVIES-EN-VAL
85196,85250,SAINT-ANDRE-GOULE-D'OIE
73090,73630,LA COMPOTE
24008,24270,ANGOISSE
23013,23700,AUZANCES
25149,25440,CHENECEY-BUILLON
02794,02130,VEZILLY
64527,64250,SOURAIDE
21305,21570,GRANCEY-SUR-OURCE
65176,65560,FERRIERES
12006,12430,ALRANCE
71060,71110,BRIANT
63317,63310,SAINT-ANDRE-LE-COQ
02573,02860,ORGEVAL
10394,10210,VALLIERES
04190,04300,SAINT-MARTIN-LES-EAUX
21333,21250,LABRUYERE
27372,27150,LONGCHAMPS
50060,50800,LA BLOUTIERE
59482,59890,QUESNOY-SUR-DEULE
34119,34600,HEREPIAN
26241,26460,LE POET-CELARD
02705,02150,LA SELVE
65012,65370,ANLA
02495,02500,MONDREPUIS
62274,62119,DOURGES
68066,68000,COLMAR
23043,23480,CHAMBERAUD
14311,14210,GRAINVILLE-SUR-ODON
29145,29790,CONFORT-MEILARS
87128,87140,ROUSSAC
50411,50300,PONTS
59385,59164,MARPENT
79236,79380,SAINT-ANDRE-SUR-SEVRE
32256,32300,MIRANDE
83140,83170,TOURVES
31321,31260,MARSOULAS
32037,32100,BEAUMONT
80572,80300,MORLANCOURT
21079,21310,BLAGNY-SUR-VINGEANNE
36054,36700,CLERE-DU-BOIS
32283,32730,MONTEGUT-ARROS
24363,24170,SAINT-AMAND-DE-BELVES
31162,31450,DONNEVILLE
80109,80150,LE BOISLE
31222,31110,GOUAUX-DE-LUCHON
89405,89560,TAINGY
54248,54470,HAMONVILLE
68133,68960,HENFLINGEN
77462,77230,THIEUX
21065,21360,BESSEY-EN-CHAUME
37087,37120,COURCOUE
62003,62320,ACHEVILLE
76417,76680,MAUCOMBLE
80792,80260,LA VICOGNE
71506,71580,SAVIGNY-EN-REVERMONT
15118,15250,MARMANHAC
47160,47370,MASQUIERES
43211,43200,SAINT-MAURICE-DE-LIGNON
39317,39210,LA MARRE
55345,55110,MONT-DEVANT-SASSEY
57167,57320,DALSTEIN
67206,67250,HOFFEN
72034,72610,BERUS
2B221,20229,PIEDIPARTINO
35201,35290,MUEL
14151,14380,CHAMP-DU-BOULT
50460,50440,SAINTE-CROIX-HAGUE
52453,52200,SAINT-MAURICE
76606,76390,MORIENNE
46199,46700,MONTCABRIER
08061,08240,LA BERLIERE
62679,62830,QUESTRECQUES
70262,70240,GENEVREUILLE
19074,19170,L'EGLISE-AUX-BOIS
35004,35560,ANTRAIN
43074,43100,COHADE
89402,89570,SOUMAINTRAIN
02312,02260,LA FLAMENGRIE
23040,23230,LA CELLE-SOUS-GOUZON
52344,52160,MOUILLERON
16188,16310,LE LINDOIS
41268,41230,VEILLEINS
80156,80800,BUSSY-LES-DAOURS
27207,27230,DRUCOURT
31498,31350,SAINT-LOUP-EN-COMMINGES
50246,50480,HIESVILLE
59645,59252,WASNES-AU-BAC
08340,08190,POILCOURT-SYDNEY
82069,82330,GINALS
80574,80690,MOUFLERS
65017,65170,ARAGNOUET
02183,02000,CHEVREGNY
88197,88120,GERBAMONT
43100,43230,FRUGIERES-LE-PIN
37161,37530,MOSNES
09171,09250,LORDAT
21070,21220,BEVY
16294,16190,SAINT-AMANT
49247,49170,LA POSSONNIERE
62698,62170,RECQUES-SUR-COURSE
63137,63220,DORANGES
24364,24290,SAINT-AMAND-DE-COLY
27043,27160,LES BAUX-DE-BRETEUIL
37063,37110,CHATEAU-RENAULT
67184,67690,HATTEN
65368,65230,POUY
40309,40250,SOUPROSSE
51161,51150,CONDE-SUR-MARNE
52543,52130,VOILLECOMTE
36033,36200,CELON
49153,49670,VALANJOU
19261,19290,SORNAC
81167,81250,MIOLLES
78620,78117,TOUSSUS-LE-NOBLE
14014,14610,ANGUERNY
16268,16700,POURSAC
62106,62490,BELLONNE
65305,65370,MAULEON-BAROUSSE
08001,08300,ACY-ROMANCE
47297,47360,SEMBAS
68361,68290,WEGSCHEID
66143,66720,PLANEZES
2B365,20243,SAN-GAVINO-DI-FIUMORBO
23251,23170,TARDES
91435,91250,MORSANG-SUR-SEINE
34183,34440,NISSAN-LEZ-ENSERUNE
34212,34700,POUJOLS
78398,78490,LES MESNULS
36209,36100,SAINT-VALENTIN
07247,07580,SAINT-JEAN-LE-CENTENIER
47117,47340,HAUTEFAGE-LA-TOUR
06108,06550,LA ROQUETTE-SUR-SIAGNE
34134,34880,LAVERUNE
76323,76270,GRAVAL
05136,05600,SAINT-CREPIN
62421,62147,HAVRINCOURT
24007,24600,ALLEMANS
39232,39150,FORT-DU-PLASNE
38038,38690,BELMONT
52213,52500,GENEVRIERES
15245,15100,VABRES
39280,39360,LARRIVOIRE
51327,51130,LOISY-EN-BRIE
50617,50250,VARENGUEBEC
76615,76133,SAINT-MARTIN-DU-BEC
08351,08400,QUILLY
02676,02820,SAINT-ERME-OUTRE-ET-RAMECOURT
14691,14540,TILLY-LA-CAMPAGNE
35126,35580,GUICHEN
68152,68720,ILLFURTH
18013,18200,ARPHEUILLES
26078,26450,CHAROLS
65149,65190,CLARAC
01186,01110,HOSTIAZ
88167,88460,FAUCOMPIERRE
41005,41170,ARVILLE
16121,16290,DOUZAT
91045,91610,BALLANCOURT-SUR-ESSONNE
86295,86400,VOULEME
72166,72540,LONGNES
56085,56170,HOEDIC
45103,45490,CORBEILLES
86102,86190,FROZES
28204,28220,LANGEY
88049,88260,BELMONT-LES-DARNEY
50026,50310,AZEVILLE
14529,14400,RANCHY
02067,02450,BERGUES-SUR-SAMBRE
35066,35131,CHARTRES-DE-BRETAGNE
29227,29246,POULLAOUEN
38320,38390,PORCIEU-AMBLAGNIEU
61492,61390,TREMONT
61180,61120,FRESNAY-LE-SAMSON
59654,59119,WAZIERS
02656,02160,ROUCY
71394,71220,SAINT-BONNET-DE-JOUX
57408,57520,LIXING-LES-ROUHLING
60216,60130,ERQUINVILLERS
01195,01250,JASSERON
21393,21400,MASSINGY
47241,47210,SAINT-EUTROPE-DE-BORN
88242,88300,HOUEVILLE
50540,50530,SAINT-PIERRE-LANGERS
41001,41310,AMBLOY
32238,32170,MARSEILLAN
27052,27800,LE BEC-HELLOUIN
67508,67430,VOELLERDINGEN
14061,14350,LE BENY-BOCAGE
2B214,20215,PIANO
63158,63630,FAYET-RONAYE
71587,71250,VITRY-LES-CLUNY
03301,03190,VAUX
62406,62121,HAMELINCOURT
39343,39320,MONNETAY
81088,81120,FAUCH
31115,31230,CASTELGAILLARD
25548,25190,SOLEMONT
85307,85460,LA FAUTE-SUR-MER
21097,21350,BOUSSEY
58017,58110,AUNAY-EN-BAZOIS
62490,62810,LATTRE-SAINT-QUENTIN
91552,91180,SAINT-GERMAIN-LES-ARPAJON
53261,53300,SOUCE
01011,01100,APREMONT
61443,61100,SAINT-PAUL
38174,38260,LA FRETTE
34018,34480,AUTIGNAC
52415,52140,RANCONNIERES
22366,22310,TREMEL
26148,26390,HAUTERIVES
59649,59680,WATTIGNIES-LA-VICTOIRE
33527,33470,LE TEICH
70400,70500,OUGE
76272,76740,FONTAINE-LE-DUN
70064,70400,BELVERNE
31182,31150,FENOUILLET
16213,16310,MAZEROLLES
58022,58130,BALLERAY
25584,25190,VALOREILLE
57213,57320,FILSTROFF
46110,46240,FONTANES-DU-CAUSSE
59264,59600,GOGNIES-CHAUSSEE
14377,14400,LONGUES-SUR-MER
01373,01430,SAINT-MARTIN-DU-FRENE
36206,36110,SAINT-PIERRE-DE-LAMPS
26103,26110,CONDORCET
27014,27400,AMFREVILLE-SUR-ITON
07294,07460,SAINT-SAUVEUR-DE-CRUZIERES
62771,62430,SALLAUMINES
08434,08390,SY
76076,76110,BENARVILLE
36124,36800,MIGNE
08195,08190,GOMONT
24481,24800,SAINT-PAUL-LA-ROCHE
09175,09100,LUDIES
85064,85140,CHAUCHE
66003,66110,AMELIE-LES-BAINS-PALALDA
89339,89440,SAINTE-COLOMBE
77508,77174,VILLENEUVE-LE-COMTE
25339,25930,LODS
65098,65400,BOO-SILHEN
17073,17100,BUSSAC-SUR-CHARENTE
28316,28340,ROHAIRE
26319,26750,SAINT-MICHEL-SUR-SAVASSE
24138,24660,COULOUNIEIX-CHAMIERS
80665,80120,REGNIERE-ECLUSE
08187,08440,GERNELLE
04073,04400,ENCHASTRAYES
37248,37500,SEUILLY
49091,49320,CHEMELLIER
02598,02200,PERNANT
78530,78790,ROSAY
76641,76740,SAINT-PIERRE-LE-VIEUX
31040,31440,BACHOS
78337,78270,LIMETZ-VILLEZ
59122,59400,CAMBRAI
53250,53540,SAINT-POIX
31342,31160,MILHAS
88430,88140,SAINT-OUEN-LES-PAREY
19154,19410,ORGNAC-SUR-VEZERE
51143,51800,LE CHEMIN
33429,33113,SAINT-LEGER-DE-BALSON
60441,60190,MOYVILLERS
28019,28140,BAIGNEAUX
64375,64120,MEHARIN
12230,12170,SAINT-JEAN-DELNOUS
63172,63320,GRANDEYROLLES
33334,33640,PORTETS
40325,40320,VIELLE-TURSAN
35178,35140,MEZIERES-SUR-COUESNON
24577,24220,VEZAC
73028,73170,LA BALME
02505,02540,MONTFAUCON
48015,48800,PIED-DE-BORNE
03077,03330,CHIRAT-L'EGLISE
38373,38500,SAINT-CASSIEN
74019,74370,ARGONAY
81209,81660,PONT-DE-LARN
80752,80440,THEZY-GLIMONT
26130,26110,EYROLES
72066,72240,LA CHAPELLE-SAINT-FRAY
34148,34370,MARAUSSAN
50003,50230,AGON-COUTAINVILLE
13060,13590,MEYREUIL
88523,88170,VOUXEY
27621,27220,SEREZ
16223,16220,MONTBRON
51051,51220,BERMERICOURT
39141,39290,CHEVIGNY
09284,09120,SEGURA
82070,82500,GLATENS
89149,89360,DYE
60593,60350,SAINT-PIERRE-LES-BITRY
62330,62149,FESTUBERT
46030,46500,BIO
52464,52500,SAULLES
27317,27350,LA HAYE-AUBREE
06057,06440,L'ESCARENE
71487,71570,SAINT-VERAND
88218,88640,GRANGES-SUR-VOLOGNE
76503,76360,PISSY-POVILLE
47075,47340,LA CROIX-BLANCHE
41142,41190,MOLINEUF
17407,17220,SAINTE-SOULLE
15174,15140,SAINT-BONNET-DE-SALERS
02002,02800,ACHERY
42099,42490,FRAISSES
07028,07460,BEAULIEU
72217,72190,NEUVILLE-SUR-SARTHE
61046,61290,BIZOU
70087,70800,BOURGUIGNON-LES-CONFLANS
48184,48600,SAINT-SYMPHORIEN
23096,23000,GUERET
87196,87320,THIAT
16123,16170,ECHALLAT
61088,61240,CHAMP-HAUT
73163,73130,MONTAIMONT
17466,17540,VERINES
38182,38690,LE GRAND-LEMPS
48019,48400,BARRE-DES-CEVENNES
65309,65250,MAZOUAU
66089,66320,JOCH
76558,76520,SAINT-AUBIN-CELLOVILLE
60646,60112,TROISSEREUX
41074,41220,DHUIZON
37257,37260,THILOUZE
64034,64120,ARBERATS-SILLEGUE
39421,39210,LE PIN
11354,11220,SAINT-MARTIN-DES-PUITS
48078,48100,LACHAMP
86042,37160,BUXEUIL
93027,93120,LA COURNEUVE
64059,64420,ARTIGUELOUTAN
15082,15120,JUNHAC
76694,76730,TOCQUEVILLE-EN-CAUX
63180,63350,JOZE
81216,81440,PUYCALVEL
55182,55240,ETON
59535,59270,SAINT-JANS-CAPPEL
2B029,20253,BARBAGGIO
62435,62130,HERLINCOURT
54313,54610,LETRICOURT
38558,38200,VILLETTE-DE-VIENNE
21547,21140,SAINT-EUPHRONE
32119,32800,EAUZE
40021,40140,AZUR
39350,39380,MONTBARREY
62489,62122,LAPUGNOY
04099,04170,LAMBRUISSE
67496,67350,UBERACH
63103,63140,CHATEL-GUYON
27612,27950,SAINT-VINCENT-DES-BOIS
64212,64160,ESPECHEDE
62496,62630,LEFAUX
39488,39570,SAINT-LAURENT-LA-ROCHE
35089,35320,LA COUYERE
67482,67000/67100/67200,STRASBOURG
07208,07170,SAINT-ANDEOL-DE-BERG
32085,32340,CASTET-ARROUY
27654,27370,TOURVILLE-LA-CAMPAGNE
08191,08200,GIVONNE
89084,89580,CHARENTENAY
50387,50390,ORGLANDES
63411,63500,SAUVAGNAT-SAINTE-MARTHE
52181,52230,ECHENAY
24507,24160,SAINTE-TRIE
56207,56150,SAINT-BARTHELEMY
81046,81600,CADALEN
54185,54330,ETREVAL
21167,21310,CHEUGE
57634,57140,SAULNY
70144,70500,CHAUVIREY-LE-VIEIL
88440,88170,SANDAUCOURT
49125,49700,DOUE-LA-FONTAINE
62320,62161,ETRUN
80582,80290,NAMPS-MAISNIL
68007,68280,ANDOLSHEIM
54591,54134,VOINEMONT
10035,10310,BAYEL
95058,95340,BERNES-SUR-OISE
06041,06620,CIPIERES
50348,50620,MONTMARTIN-EN-GRAIGNES
12008,12390,ANGLARS-SAINT-FELIX
76120,76750,BOSC-BORDEL
66088,66130,ILLE-SUR-TET
59001,59268,ABANCOURT
61475,61380,SOLIGNY-LA-TRAPPE
02265,02360,DOHIS
80644,80340,PROYART
46224,46090,PRADINES
44128,44630,PLESSE
67239,67600,KINTZHEIM
18195,18600,SAGONNE
08123,08130,CHUFFILLY-ROCHE
33272,33620,MARSAS
42238,42440,SAINT-JEAN-LA-VETRE
05140,05130,SAINT-ETIENNE-LE-LAUS
40007,40700,ARGELOS
52184,52300,EFFINCOURT
43066,43430,CHAUDEYROLLES
38130,38260,LA COTE-SAINT-ANDRE
01151,01160,DRUILLAT
29268,29800,SAINT-THONAN
88088,88240,LA CHAPELLE-AUX-BOIS
13068,13520,PARADOU
63367,63570,SAINT-JEAN-SAINT-GERVAIS
27553,27600,SAINT-JULIEN-DE-LA-LIEGUE
83045,83570,CORRENS
33203,33990,HOURTIN
45013,45330,AUGERVILLE-LA-RIVIERE
11432,11290,VILLENEUVE-LES-MONTREAL
17236,17150,MIRAMBEAU
60228,60240,FAY-LES-ETANGS
37077,37130,CINQ-MARS-LA-PILE
38438,38650,SAINT-PAUL-LES-MONESTIER
65122,65410,CAMOUS
63132,63590,CUNLHAT
21590,21420,SAVIGNY-LES-BEAUNE
74275,74290,TALLOIRES
64277,64240,ISTURITS
51413,51530,OIRY
16193,16100,LOUZAC-SAINT-ANDRE
25521,25550,SAINT-JULIEN-LES-MONTBELIARD
04030,04330,BLIEUX
67486,67920,SUNDHOUSE
13109,13100,LE THOLONET
38200,38560,JARRIE
41049,41700,CHEMERY
79161,79100,LUZAY
57748,57905,WITTRING
25608,25750,LE VERNOY
87192,87110,SOLIGNAC
23124,23210,MARSAC
71481,71570,SAINT-SYMPHORIEN-D'ANCELLES
59121,59161,CAGNONCLES
32371,32380,SAINT-CREAC
07076,07350,CRUAS
10039,10200,BERGERES
69101,69640,JARNIOUX
50570,50640,SAVIGNY-LE-VIEUX
76639,76640,SAINT-PIERRE-LAVIS
86118,86290,JOURNET
76208,76220,CUY-SAINT-FIACRE
66066,66760,ENVEITG
62851,62136,VIEILLE-CHAPELLE
55306,55600,LOUPPY-SUR-LOISON
31035,31320,AUZEVILLE-TOLOSANE
55546,55600,VERNEUIL-GRAND
49116,49150,CUON
40226,40320,PIMBO
02492,02270,MONCEAU-LES-LEUPS
32123,32200,ESCORNEBOEUF
27573,27160,SAINT-NICOLAS-D'ATTEZ
64432,64470,OSSAS-SUHARE
62308,62850,ESCOEUILLES
46014,46800,BAGAT-EN-QUERCY
71492,71460,SAINT-YTHAIRE
57753,57170,WUISSE
91345,91160,LONGJUMEAU
33180,33430,GANS
85048,85500,CHAMBRETAUD
90101,90100,VELLESCOT
63390,63440,SAINT-QUINTIN-SUR-SIOULE
13204,13004,MARSEILLE--4E--ARRONDISSEMENT
44065,44520,GRAND-AUVERNE
52042,52260,BEAUCHEMIN
